mmsi,imo
538003894,9342750
538003905,9441312
538004285,9449431
538005708,9714783
538006680,9748722
538007735,9717400
538007855,9671838
538008142,9843780
538008240,9272814
548777000,9363821
562469696,9545900
562856754,9419670
563005584,9865714
563007748,9456513
563019400,9740471
563036200,9760548
563041200,9785225
563043652,9427873
563055560,9443853
563072700,9775086
563180056,9470258
563338000,9256183
563397816,9489247
563501000,9442160
563916000,9296298
564368982,9732333
564606000,9314911
564714629,9379143
564726000,9694579
564819168,9684990
565192000,9308132
565264000,9731195
565742944,9611694
565846192,9705677
566095872,9727340
566778712,9631395
566785000,9578048
566787968,9596533
567001610,9062738
567203524,9386093
568891724,9102124
570061257,9374507
572226220,9140293
636014457,9278521
636015085,9406154
636015930,9233832
636016224,9561411
636016290,9669914
636016675,9537848
636017577,9754965
636017780,9453248
636017943,9615418
636091971,9402586
636092190,9453262
767541440,9576911
969452184,9656448
2076936,9260445
2079496,9539755
8151760,9332626
103711544,9205081
206818056,9445007
218824714,9365788
235076760,9578488
240350000,9299903
241519000,9790270
255805703,9239862
255805979,9750464
256430000,9354662
257376000,9387700
259984000,9531648
304127000,9347841
311698000,9285641
312187000,9303405
350691496,9688453
351835000,9193721
352554283,9724702
352807000,9141998
353108000,9321861
353988000,9601869
366614000,9203227
369228696,9663829
370033000,9217876
370572000,9552410
372884000,9381237
412023000,9223277
413065000,9270476
416032000,9786968
419001262,9599004
431157000,9393216
440854572,9322889
457869000,9336543
477046100,9233301
477185200,9380049
477203900,9636357
477311400,9603972
477389900,9547817
477912968,9377511
477939800,9733947
518100562,9150652
518166145,7351977
524417944,9663829
525003395,9779903
525107013,9248849
525300321,9019602
532880768,9055450
533000282,7901954
533000894,9570204
533130248,9307449
533180206,9272668
538003174,9381330
538003291,9367413
538003756,9556181
538005588,9320714
538005627,9637246
538005810,9702546
538006090,9700665
538006687,9493688
538007960,9791298
538761304,9332262
540773460,9333278
562373928,9461427
562399400,9736107
562435696,9649067
563005370,9456484
563006672,9276236
563008936,9830472
563009240,9386079
563122400,9133109
563237856,9724582
563248928,9724582
563362000,9638965
563987496,9530096
564368000,9393101
564404000,9134282
564716651,9853436
564774000,9257802
564851988,9732319
565156684,9301770
565274556,9832121
565763000,9307920
566848000,9597252
567423504,9267687
567992712,9399507
568902135,9180748
574322000,9255830
626114000,9263136
636012766,9323962
636013183,9272955
636014675,9522269
636017738,9507881
636017857,9778727
636018154,9764049
636019407,9256482
636019938,9587362
663693864,9709908
739335088,9676943
884810788,9571674
1007160,9739551
1405264,9683609
1584264,9635810
5250016,9590395
71907128,9672973
205602000,9456680
209064000,9731432
209243000,9592135
228342900,9299800
229085000,9262900
229278000,9187370
229533000,9646900
232006648,9719264
235074621,9403530
236111844,9498717
240127000,9280885
241036000,9216705
244830813,9344978
248968000,9344784
249349000,9774185
249936000,9798076
255805942,9293820
305461000,9501253
311000243,9700287
311000387,9706504
311012300,9538139
311806760,9666912
312835898,9568316
319061700,9330783
341664000,9203629
351143000,9229233
353139000,9851608
353835000,9844069
354663000,9511143
354918000,9738935
355506000,9852925
356688000,9738777
357979968,9558323
371076000,9757187
371377000,9644304
371438000,9426623
371660000,9321225
372719000,9685619
373448000,9552381
374142000,6620773
374849000,9783928
412163000,9166895
477220200,9627978
477293400,9611711
477341000,9043720
477478800,9684653
477538200,9239472
518100433,9145889
525005398,9140396
525007270,9688295
525015583,8902137
525024265,9548081
527532248,9383986
528063264,9786554
528344408,9444211
529728024,8769080
533131066,9846990
533180059,9277486
533180215,9155389
537170288,9659268
538003413,9418729
538003678,9418145
538004117,9475624
538004343,9503782
538004456,9486398
538005598,9299616
538006003,9705160
538006005,9707807
538006078,9719707
538006895,9731793
538006936,9603063
538007755,9699270
538008368,9789269
548896000,9296755
561801696,9471434
562780696,9677753
563001248,8814122
563001261,9275103
563001320,9046928
563008580,9413286
563021116,8819976
563025848,9503354
563040736,9826407
563064600,9820661
563069157,9724594
563095900,9228291
563848062,9072288
563871000,9272656
563898977,9253947
564063200,9459254
564486064,9425277
564619003,9293777
564688000,9730191
564749988,9853682
564806112,9684990
564817928,9736834
564855000,9355927
564885993,9529542
565036536,9710189
565083984,9383352
565235002,9750892
565306384,9226140
565772184,9474553
565891000,9435222
565953000,9202792
566587000,9532551
567355000,9088419
567592000,9230177
568093304,9679268
568377304,9678666
574001410,9609263
574447000,9359624
574493000,9335460
636014315,9312872
636016112,9374882
636016424,9297864
636016672,9267649
636016940,9238789
636018362,9514327
636018765,9419101
636019126,9077123
636092138,9482873
636092147,9469572
636092311,9277280
636092934,9474618
764888592,9537226
793688550,9126417
2076464,9628790
6395757,7106059
209703000,9587350
210104000,9589255
210581000,9601728
210813000,9453767
212287000,9393577
229125000,9597238
229132000,9623685
229949000,9634646
232006295,9766580
235919088,9427110
236085408,9724582
237560115,9358620
248796000,9457878
249061000,9363144
255806028,9778105
255806091,9634660
256062000,9705067
256078000,9231212
256219000,9702613
256828000,9619555
257083750,9834727
257807000,9299290
273604774,9180578
297035864,9708825
298077528,9624598
309402000,9320295
310622000,9579042
311000757,9461128
311584000,9274513
343133728,9543794
351828000,9279331
352119000,9545431
352269952,9390680
353518000,9074913
354418000,9607112
354858000,9478793
355098000,9145798
355465000,9425904
356091000,9200342
356180000,9354210
356784000,9609847
357897000,9459527
370990000,9806146
371078000,9578385
371103000,9814143
371147000,9339844
371568000,9405007
371810000,9477282
372342000,9287168
372893000,9802097
373542000,9642734
374024000,9144067
374660000,9283681
376697368,9411446
412549074,9885829
414034000,9579236
417941360,9189172
440020000,9303273
447097000,9534793
460424912,9554286
477016200,9651955
477023300,9569798
477142300,9472206
477641400,9381720
477712200,9715323
477790300,9701451
477942500,9625243
525008070,9524920
525012350,9061320
525019527,9562051
525111009,9551296
525125013,9838876
525200357,9864459
525268172,9687447
525351864,9839739
525420361,9381328
529196343,8403313
538003107,9349306
538003529,9279771
538003712,9400679
538003898,9569994
538003959,9521007
538003987,9401178
538004493,9605982
538004901,9428401
538005604,9547178
538005870,9713014
538005989,9735610
538007174,9443009
538007360,9769271
538007617,9308015
538008418,9858034
538400216,9169691
554794680,9250048
562671896,9433860
563009851,9501423
563040549,9363405
563042500,9555395
563055600,9832169
563062400,9788978
563065772,9830202
563069688,9551442
563070932,9427067
563091300,9222651
563179686,9723124
563246928,9682980
563540000,9635781
564054944,9270440
565121003,9724702
565336048,9649067
565642998,9274630
565754112,9437971
566000024,8923052
566018987,9724702
566833000,9718076
567561000,9474113
567853040,8751617
568319560,9705689
574003220,9352066
582937980,8819976
636012612,9297436
636013827,9085352
636015409,9560170
636015975,9349605
636016926,9554066
636017007,9124512
636018840,9347920
636019478,9456147
636090863,9297852
636092329,9605633
636092604,9398436
965708684,9832157
969856010,9515709
153960,9438315
26360546,9572989
103696551,9430612
106212636,9188104
205794000,9464687
207750960,9396775
210933000,9613094
212026000,9316660
212272000,9329813
215470000,9380104
219241000,9459230
219484000,9617959
229007000,9525936
232027949,9446867
235112806,9719501
241689000,9853008
248136000,9771664
248714000,9795139
255173504,9707340
305065000,9337236
312026192,8827090
312464000,9163142
325937000,9247077
341768024,9257230
351864000,9683116
353650000,9070723
354410000,9283887
354622000,9820300
357213960,9457830
370219000,9645358
370258000,9737060
370361000,9755050
370903000,9256729
371846000,9403669
373109000,9442524
373204000,9802085
373246750,9307944
377266320,9174115
402971144,9447732
413368006,9406855
414065000,9628726
419592000,9281683
419778000,9371749
422031400,9165786
430975156,9811098
431747000,9553115
447188000,9653422
457594000,9298088
477077700,9484338
477203100,9622605
477317700,9439618
477360800,9285976
477410300,9262584
477435300,9617480
525020128,9657820
538004711,9635614
538004826,9575474
538006841,9748227
538006966,9333137
538007493,9600645
538007621,9709025
538007977,9474242
538009052,9637428
538014678,9749336
562417696,9588689
563029893,9379143
563034376,9430612
563036000,9421271
563066512,9710749
563077000,9367580
563089900,9835056
563092700,9870886
563194000,9535307
563531800,9830288
563765966,9708837
564001192,9326861
564100000,9315056
564229000,9682241
564368973,9864356
564710523,9337468
564711143,9422457
564711881,9577070
564713848,9253002
565234424,9750892
565486384,9130535
565829544,9298674
565962000,9726126
565995984,9651864
566116000,9608049
566495016,9511870
566538176,9378199
566541048,9123154
567525962,9179921
567710304,9435234
572378001,9601364
574000580,9331878
620460000,9820271
636013354,9403542
636013839,9508706
636013854,9528574
636014569,9476678
636015031,9210050
636016034,9678795
636016197,9707584
636016581,9751028
636017082,9730086
636018528,9357547
636018564,9679892
636018919,9283801
636018920,9141405
636018981,9229295
636019305,9846055
636019508,9860958
637001135,2577150
677014823,9609641
965683534,9289611
968593184,9724582
2580014,9424936
100881256,9635078
103770035,9550591
211200264,9467809
215317000,9403114
216528823,1008401
219253000,9443140
229029000,9634713
229042000,9530644
235084298,9463023
240176048,9832169
248431460,9282596
248910000,9375288
256797000,9269233
259084000,9461831
269036000,9240794
273413540,9624213
310779000,9744025
311055800,9303364
311919000,9267912
319562000,9322827
348465192,9662708
351012000,9425916
352192000,9781023
352978000,9375238
353498000,9134476
356051000,9759252
356836000,9668362
357286000,9194490
357304000,9699957
369342712,9655365
370153000,9399909
372230000,9476953
416030000,9832975
431349000,9252228
431432000,9392353
440501024,9357298
440559000,9347607
440884000,9164586
441615000,9253454
457900499,8129606
477175764,8819988
477196100,9591674
477264500,9305128
477407100,9331907
477548500,9726530
477617100,9423944
477881300,9514559
477939900,9721499
518100885,9293741
525119151,9284831
533016000,9331646
533060912,7238319
533131195,9830898
533811540,9732319
537974176,9307437
538003601,9438406
538003831,9476721
538005359,9632997
538005592,9308417
538006394,9180164
538006556,9642526
538006699,9730361
538007263,9384980
538007741,9457725
538007796,9230969
538008208,9720017
538008634,9829760
538090520,9790921
542482680,9671888
547912960,9730191
562045680,9246293
562406696,9654907
562438064,9649067
562646696,9680267
562649669,9671632
563033900,9797735
563034416,8813647
563069632,9427043
563080568,9848948
563096600,9688415
563106696,9727675
563140024,9746786
563169505,9551296
563171409,9402794
563171425,9682332
563474000,9553189
563790000,9482029
564242224,9867293
564256984,9868326
564486000,9064358
564659480,9471446
564714266,9755945
564810784,9684990
565174000,9340453
565331992,9412086
565547000,9330927
565894008,9501368
566173200,9276236
566678000,9593062
566782000,9638496
567373706,9550682
572111220,9230751
636013821,9391610
636014327,9334882
636014595,9490715
636016129,9590307
636016560,9488592
636016653,9531727
636017718,9536973
636018670,9815604
636018868,9838072
636019693,9330812
636560252,8819976
684420464,9676307
764212488,9404144
764350082,8717257
767193592,9511624
103731082,9368194
209191000,9592123
209695000,9822736
210886000,9289312
215240000,9351127
215724000,9292149
215873000,9324629
218565000,9613006
219229000,9352016
219278000,9399363
220629000,9358412
229604000,9303144
241008000,9471264
247276600,9494084
253661000,9830941
256075000,9250971
256266000,9290414
256349000,9732230
293611240,9438303
305466000,9436331
309839000,9330745
311000324,9317690
311061300,9502855
312562992,9455131
319099600,9303247
351171496,9373577
351353000,9744996
353121000,9690250
353940784,8751617
354973000,9699701
356088000,9288485
356317232,9786970
370240000,9117612
370708000,9471616
371104000,9790842
371579000,9221906
371914016,9355915
372343000,9383986
374122000,9748069
374710000,9731535
412377000,9591430
419652000,9279795
431654000,9806067
432669000,9355226
432712000,9476733
433510576,9808338
441337000,9276781
477326600,9854337
477416776,9347152
477423100,9525467
477441500,9638410
477620800,9740093
477639900,9464326
525019105,8984367
527040991,9718947
533000968,9433975
533001060,9066447
533130467,9566368
534060800,9461659
538002355,9241504
538002411,9272785
538003018,9360843
538003726,9478638
538004034,9594767
538004328,9594602
538005675,9331397
538005840,9708796
538006700,9730373
538007829,9597111
538008538,9859014
538008564,9463281
562157080,9663829
562174536,9189146
562199024,7360083
562269035,9724702
562363696,9722211
563009700,9733571
563017400,9711676
563024456,9430612
563027992,9628805
563035176,9661443
563055000,9778662
563058100,9788473
563075120,9378773
563290000,9726243
563444000,9683594
563444008,9434450
563478000,9725550
563962984,9451288
564742008,9205081
564976000,9766449
565082504,9206023
565233000,9750880
565309000,9705689
565357000,9681235
565492104,9315252
565585284,9332200
565792084,9547788
566545000,9374088
566955000,9632002
566981000,9626431
567200004,9814741
574013029,9244996
634252713,9248710
636012196,9275402
636016231,9629469
636017084,9728693
636017464,9714678
636018412,9256901
636019176,9202792
636019298,9849552
636092848,9400083
666506968,9726865
732966664,9263344
764393132,9830202
766041774,9333412
812653464,9267912
865028448,9443097
932347680,9724582
994315008,9655391
106998557,9529542
210982000,9323065
211549000,9501344
215213000,9231767
215459000,9840661
220288968,9482938
227874680,9680645
235077315,9468190
248224000,9299678
253688000,9574523
256083000,9655444
257112270,9828223
273377820,9136058
304918000,9316995
305854000,9504748
305969000,9634684
310735000,9707766
311000101,9441623
319146400,9482213
351190000,9311816
352687000,9081019
354348000,9459254
354785000,9632507
370795000,9541875
371707000,9317353
372151000,9697442
372805000,9442861
373121000,9561916
373884000,9624457
373943000,9614294
374088000,9088536
374161000,9750476
414342056,9351830
431894000,9085613
440147000,9314923
477013901,9486491
477176900,9712565
477189700,9440045
477271200,9289477
477468400,9696735
477711900,9526667
477792700,9608831
477967800,9695145
525008065,9508732
525009346,9297709
525010227,9134713
525015323,8912730
525023202,9060625
525119107,9374325
525300146,9239991
526616040,9714329
533000903,9553610
533287568,9680279
533736856,9558361
536207084,9434101
538003307,9724702
538003422,9441154
538004243,9590125
538004301,9427316
538004367,9294111
538005240,9581693
538007143,9432347
538008571,9842724
538011653,9283643
539035712,9660396
550586478,9482665
562332014,9853694
562537297,9715957
562696340,9482304
563019192,9140401
563021026,9711080
563021300,9767077
563067432,9511909
563088800,9852949
563100064,9532329
563676240,8827090
563862000,9569267
564016004,9830484
564533993,9382073
564787868,9334832
565122016,9501461
565260424,9417775
565980995,9418652
566053008,9467823
566632000,9661493
566730000,9457634
567266064,9807334
567383000,9437490
574972000,9565259
636014358,9472098
636014573,9261449
636015074,9505986
636015656,9493755
636016302,9689146
636016739,9695834
636016825,9412842
636018069,9408853
636018477,9453743
636018505,9726774
636019036,9425461
636019091,9626986
636091851,9403396
636092864,9294549
642122007,9318084
664091304,9525285
714413944,9680645
900954320,9712527
2076971,9724702
2580187,9377145
5195008,9808730
101397051,9308493
205558592,9501473
221060704,9356713
229305000,9630664
245916000,9369306
247293500,9439400
248123000,9772321
248265000,9505089
249160000,9497385
256901000,9288796
257493000,9456290
311000092,9515228
311370938,9568316
311420784,9644940
339999520,9477555
349882696,9376933
351907000,9845142
352077000,9152234
352943287,9681699
353082000,9618264
353178000,9607100
353806000,9455959
355342000,9474620
356820000,9692820
357911000,9074121
370722000,9272395
371019000,9181211
372161000,9875006
373516000,9487665
373948000,9620621
374542000,9814131
414057000,9626546
422031200,9349588
422040600,9465758
432935000,9540716
441530000,9340427
477017600,9527063
477057700,9783332
477103500,9749611
477110300,9380518
477143900,9377999
477230507,9724702
477300100,9663855
477585600,9535785
477802400,9593309
490966315,9724702
525500999,9174751
528202264,9727338
533130779,9696187
533130904,9511882
533131015,9370989
535352703,9579585
537108663,1008401
538002999,9386421
538003956,9423061
538006235,9428384
538006569,9263136
538007974,9474278
538008188,9689263
538008407,9637662
562457336,9504205
563009194,9166766
563009266,9695028
563011700,9498951
563012040,9193276
563021090,9158886
563025600,9312810
563025840,9007386
563031696,9279680
563037063,9183362
563040378,9233832
563069240,9710921
563070124,9408762
563096800,9407031
563168469,9732321
563473192,9777395
563516000,9435234
563648000,9689158
563789928,9192454
564082000,9578701
564125496,9330599
564201016,9750892
564238010,9055565
564474046,9223253
564651984,9550383
564713302,9263966
565142320,9628192
565452000,9288588
565576888,9736004
565726000,9464211
565771504,9839260
565888063,9469900
566192000,9596533
566739000,9629706
567242204,9834662
568431871,9812078
569884304,9394349
636011914,9270529
636013275,9339337
636014878,9587477
636017104,9728253
636017173,9229300
636018158,9392444
636018232,9216559
636018929,9827970
636019005,9691553
636019850,9837121
636019924,9883352
636092603,9398424
636092907,9400136
642122017,9415399
761820288,9730191
894702712,9113379
969914028,9830202
2074240,9146027
4575264,9588689
6830104,9305685
205753643,9724702
211744000,9294991
223810274,9226231
224606000,9236432
229799000,9436006
231662312,9055553
232006301,9766530
237223275,9724702
238812288,9576911
248288000,9427990
249357000,9373242
311000296,9489168
311000373,9702039
311783448,9707766
312417000,9159737
312637000,9114660
319086900,9724441
319156300,9794549
351758000,9336464
353199000,9644550
354405000,9282390
354711000,9155107
357647000,9653874
370388000,9478078
370646000,9363869
371874000,9177636
372533336,9708825
373014000,9758739
373598000,9606338
374069000,9827255
374286000,9119660
374813000,8916229
376914000,9892248
412060556,9832157
413055620,9483097
413767540,9221970
414272000,9808223
415466539,9724702
432278000,9200316
432606000,9325075
441927000,9317262
474692727,9554585
477001300,9644524
477098800,9621120
477174400,9528201
477224700,9592006
477237600,9802542
477288000,9245196
477466900,9696864
477538500,9315159
477764800,9536442
477790200,9739082
477947300,9493107
518100651,9724702
525008077,9601704
533109568,9545900
533446296,9531739
535540072,9720196
538004985,9624926
538005271,9687942
538006110,9246138
538006146,9712498
538006154,9116905
538007145,9449259
538007256,9688415
538007684,9397585
548868000,9660619
554646355,9153513
562444696,9628805
562490610,9072460
562773001,9548081
562876696,9158757
563014400,9772864
563021500,9689263
563025284,9315678
563034218,9668075
563066152,9750880
563072900,9832274
563073900,9838254
563104600,9850678
563106800,9317858
563171955,9708227
563172367,9732826
563239000,9555503
563465000,9666912
564716363,9244867
565005000,9294886
565098808,9205081
565233884,9760574
565264584,8819990
565363000,9739238
565444000,9441673
566084000,9661534
566191352,9525352
566629984,9260366
566734620,9715969
567368939,9833371
568636504,9817925
574002670,9218129
576071000,9343479
620758000,9039561
636013336,9377781
636014708,9453054
636015575,9607033
636016152,9597393
636016587,9187227
636018290,9236250
636018657,9853113
767333592,9589592
867541136,9707352
965663284,9808376
2068267,9724702
3048248,9205081
54477360,9832169
103921283,9783382
106193541,9746786
106512917,9589592
210066000,9398656
215134000,9410791
219982000,9215189
235618127,9178393
239568288,9537202
241367000,9346861
248223000,9505039
248587000,9758076
248869000,9508859
256439000,9318096
259801000,9442433
269025000,9583110
273219030,9205201
309037000,9323821
310773000,9748904
312646000,7349388
313770032,7360083
319468000,9102071
341798000,9246279
351773000,9682849
352663000,9542685
353085000,9837626
355201000,9377585
355629800,9351830
355661000,9650638
355961000,9442990
357044000,9271377
357071000,9218272
357501000,9254525
369331499,9724702
370087052,9809887
371004000,9738923
371050000,9338577
373545000,7414262
374230000,9138903
374890000,9794290
405000263,9254549
412418000,9845960
414746000,9611682
419001562,9488023
441183864,9746786
441726000,9255074
441970000,9571428
476478252,9165281
477185300,9499967
477213600,9585314
477407500,9310147
477591200,9847542
477633300,9317793
477831800,9439606
516443352,9631395
524742441,9529542
525000000,9574779
525011169,9500285
525425899,9833371
526178264,9332262
533006699,9724702
533130794,9753404
533180025,9651929
537931160,9558361
538004073,9444546
538004189,9527075
538004339,9441403
538005386,9690793
538006550,9730971
538006721,9476848
538006766,9853694
538006816,9723112
538007253,9284257
538007399,9769829
538007403,9755646
538007596,9380374
538007774,9791145
538008285,9218777
538008329,9411238
538008416,9851830
538008509,9867164
540299984,9364174
542097700,9853682
542218072,9688415
563009248,9866469
563018300,9808481
563021006,9312937
563027720,9668855
563036780,9709386
563044768,9312822
563051300,9283203
563054500,9427677
563057800,9834882
563071100,9822451
563084800,9300439
563085200,9833565
563171588,9256626
563171670,9732333
563291000,9371086
564233000,9389978
564264961,9421283
564344000,9438298
564376000,8907694
564541808,9547544
564679000,9388807
564707783,9527582
564711032,9397614
564716532,9858735
564852020,9405928
565521000,9143532
565552056,9503354
566042840,9524140
566072046,9847360
566096018,9708849
566096022,9252369
566296200,9345403
566857000,9593048
567445000,9296274
567509000,9118381
567890184,9397157
572852184,9704037
581835216,9532317
635659512,9054872
636011490,9224439
636013892,9450868
636015500,9611890
636015725,9624445
636015961,9546203
636017191,9275373
636018890,9723069
636019342,9285677
636019831,9269075
636019961,9328716
760136964,9814741
981307296,9867102
2117192,9260445
209062000,9447201
215458000,9840659
215735000,9317494
241189000,9541813
241422000,9750050
255805876,9731602
255805936,9750402
256769000,9722637
310994188,4470930
311064600,9543603
311605000,9256200
325851000,7616262
325851000,7616262
349615480,9302176
351331000,9117600
351496000,9333840
351793000,9163489
352892000,9284893
352940000,9250244
353282000,9526291
353458156,9290488
353726000,9672789
353851000,9158587
355540000,9274939
356117000,9656888
356944000,9228710
357283000,9820714
357539304,9830472
370957000,9262986
371889000,9779458
371968000,9341005
372343016,9863297
374061000,9268552
375186000,9257515
413491830,9768552
416039000,9790074
431000048,9839466
431341356,9713349
432666000,9464388
440514000,9180231
458318104,9470258
477013900,9486491
477097400,9301782
477118600,9731951
477176700,8819976
477317200,9602966
477317300,9518658
477318900,9826847
477430400,9761011
477441100,9261750
477617700,9417244
477813300,9584231
477814700,9571404
477826400,9442768
526281416,9112686
527610968,9560766
533180218,9148532
537836006,9126417
538003544,9708825
538004481,9604794
538004533,9629952
538004925,9305087
538005374,9654701
538005845,9732321
538006704,9747429
538007065,9710593
538007271,9316684
538007278,9743186
538007461,9780263
538007797,9746621
538008849,9315458
538090522,9464716
562787192,9525869
563014970,9252321
563019500,9790854
563019892,9858735
563022661,9671632
563024880,9260433
563024982,9692533
563040776,9260445
563066520,9550644
563069202,9708849
563083648,9769855
563091600,9425526
563113308,9858709
563174083,9313266
563223304,9675119
563428024,9006679
563458960,9632820
563622000,9675509
563983000,9797838
564180000,9475727
564547536,9543146
564839000,9511882
564839019,9724702
565238184,9783502
565536000,9326407
565642966,1234567
565848744,9318266
566098728,9085649
566613000,9514999
566666016,9352559
567468000,9465394
568909904,9436082
568910498,9602617
570114984,9149823
574004170,9303601
574013717,9430674
574451000,9239642
580817360,9710749
634021708,9224946
636014942,9487249
636015496,9231779
636015690,9626364
636016378,9654880
636016734,9249269
636017924,9284867
636018846,9516777
636019093,9572666
636019490,9320843
636019860,9336830
739332436,9732319
780128864,9633161
780760024,8769080
970025731,9471238
5329315,8835243
97722952,9118393
205798008,9554597
210063000,9550709
212163000,9406415
212297000,9577264
215339000,9234642
218522000,9266566
219031000,9458092
219088000,9430375
235009420,9288356
241334000,9579626
249954000,9447005
253690000,9815276
255805776,9395525
257533000,9425954
296252544,9730191
304018000,9299513
311000157,9336880
311000695,9801524
311072200,9621077
311717323,9875214
318209976,9451642
352390000,9278806
352828000,9606663
355106000,9790086
355154000,9409508
355735000,9177480
357929000,9598206
369894000,9319818
370666000,9524798
371286000,9326378
371932000,9460605
371960988,9343742
373233184,9611773
373350000,9603946
374886000,9647461
414728000,9614062
416004336,9512123
419001180,9463308
419740000,9371593
430492147,9338802
431281656,9443085
441768000,9157739
441992000,9122966
457064096,9608049
463047101,9336842
477020100,9227039
477127900,9685358
477274300,9275995
477286800,9830070
477476800,9695157
477638600,9608843
477999500,9304356
525009316,9755622
525009349,9371098
533004300,9062439
533897000,9554913
535359091,9631101
537055491,9468190
538003320,9324461
538003450,9394959
538004459,9591753
538004614,9303819
538004640,9456939
538004984,9626027
538005370,9599389
538005554,9436408
538006224,9418614
538007505,9575242
538007836,9834662
538008116,9789257
538008379,9804837
562857738,9827956
563013900,9746700
563021056,9372016
563021376,9349564
563037580,9832157
563074000,9303429
563094600,9528665
563168533,9248954
563280981,9732321
563281004,9711092
563598000,9543885
564415000,9303041
564643000,9726061
564709523,9292058
564860000,9706061
565548000,9550589
565555000,9307047
565612024,9352676
566088504,9413004
566382000,9627655
566392030,8922292
566588000,9168477
566724000,9537202
566917000,9397212
568910196,9516923
572278220,9172246
574003650,9626845
574248000,9170107
574294000,9343041
636014353,9511387
636015164,9505998
636015248,9528366
636015637,9548213
636016269,9377690
636016933,9725823
636018077,9712668
636019617,9477323
636019637,9883481
636019880,9206310
636020217,9153094
667887950,9289611
4008216,9524140
96971936,9443097
215138000,9740433
215189000,9348704
215585000,9430313
219974000,9215177
220566000,9283710
229361000,9662409
232004100,9735048
232012398,9750957
235103318,9296327
235110737,9629122
255806213,9403475
256245000,9655456
272224344,9496068
305776000,9506758
305787000,9193513
351304000,9488126
351339000,9743318
352186496,9727340
353038000,9797682
353269000,9674218
353424000,9732412
353817000,9083134
353848000,9158575
354120000,9463267
354771000,9633226
356680000,9593816
357520000,9650781
357880000,9402718
368114796,9768007
370118000,9439125
370530000,9470765
371841000,9425784
372714000,9797876
374335000,9704996
412260000,9872157
440445000,9296884
457633569,9209958
460954400,9786554
477203600,9598189
477219700,9669615
477347400,9704635
477617600,9417256
477686800,9683439
477690700,9314234
477765100,9309021
477968800,9410959
525012171,9531337
525015940,9427689
525600774,9274305
526974844,9286956
533065100,9398864
533130728,9708409
533354568,9770189
533906000,9292979
533992000,9337133
536216568,9736004
538003152,9165932
538003362,9443413
538005599,9397731
538005724,9623647
538007181,9792266
538007299,9657478
538007809,9255969
538007959,9853278
538008274,9839791
538008395,9253155
538008623,9246645
542218110,9072288
548876000,9707417
558162392,9629366
562183736,9788992
562654696,9662667
562919915,9724702
563015460,9282596
563030960,7360083
563037480,9810422
563045500,9552721
563066554,9830197
563066818,9600190
563067428,9564671
563070944,9532329
563071312,9812365
563077296,9427110
563106092,9869605
563160696,9088419
563168149,9233272
564030000,9112698
564079000,9360776
564619000,9234123
565117784,9382229
565289000,9700249
565550296,9578488
565594832,9378694
566179000,9576765
566305000,9276688
566407000,9461881
568040496,9417725
574366000,9399959
636014676,9337016
636015939,9403774
636016557,9446635
636017103,9740457
636017947,9304071
636019181,9867803
636019413,9301483
636090883,9185516
636092175,9522180
636092819,9463657
676258352,9456472
764495140,9372731
950382188,9814399
1346440,9463499
2068268,9830202
4015264,9504712
4915653,9371098
5938552,9410387
210528000,9590981
215254000,9575955
215365000,9825403
215401000,9431381
215449000,9845661
215541000,9874258
218350000,9450428
229126000,9597226
229928000,9708863
232006242,9315070
232010034,9801706
235114195,9484807
240055444,9779290
241361000,9398084
245021000,9153654
248711000,9532783
248770000,9497878
249757000,9319765
253131000,9341512
255806201,9834387
256169000,9705081
311000565,9790919
311053400,9593402
311754000,8902371
323091352,9663829
355147000,9611955
355218000,9062960
356677000,9206396
357616000,9590905
371078016,9739226
371905000,9083093
372545000,9783136
372983000,9360568
373325000,9456692
373403000,9615157
373913000,9566423
374018000,9790816
374035000,9856268
374427987,9732307
377223000,7530444
413072000,9304772
413128000,9295024
418050360,9054339
431000028,9334832
431881008,9546966
477194400,9795622
477542400,9392781
477900400,9740079
489993493,9732321
518396656,9547544
525003667,9101560
525012208,9007386
525019521,9349124
525111005,9260031
525119048,9222170
526150264,9679268
526773228,9814416
529936000,9355862
533130402,9657935
533131084,9773038
533170453,9467536
533180052,9031818
538004765,9575462
538005498,9438042
538005990,9735579
538006056,9712709
538006857,9316048
538007216,9767338
538007908,9317547
541303080,8304012
548830000,9543914
562267499,9724702
562431192,9788435
562490719,9578828
562558696,9666340
562579632,9397987
562768267,9200835
562853048,9065089
563011731,9581679
563012060,8967797
563017700,9803247
563022688,9504712
563034096,9644940
563034448,9322827
563043350,9732333
563045200,9806873
563113500,9848338
563338024,9837573
563518560,9435234
563907800,9382229
564168000,9764972
564258984,9452828
564709633,9318553
564788683,9403396
565072200,9225512
565352432,9424766
565389284,9494606
565418000,9382528
565612000,9443097
565624000,9284374
565683000,9709362
565691000,9361653
565929464,9139957
566065000,9601211
566203000,9360946
566338952,9572575
566541988,9770763
566734008,9321873
567067800,9794795
567069600,9728980
567433304,9555503
636014030,9289611
636014485,9434620
636014609,9425318
636015417,9308871
636018030,9324643
636018269,9259393
636019713,9602655
636090921,9287924
636092041,9570838
663834963,9732307
671268100,9503574
859826280,9605657
967935468,8710182
5250020,9439395
5514248,9773155
209199000,9461805
211281220,9336191
212139000,9468786
215158000,9454424
218509000,9508419
219854000,9778844
232006298,9766554
235068032,9221102
249758000,9319753
253639000,9238416
258947000,9047518
